customer_age,trx_vlu,trx_age,trx_rank,category_in_english,value_recency
39,134.0,140,1,Grocery,0.950354609929078
39,58.0,136,2,Grocery,0.4233576642335766
39,242.0,39,3,Grocery,6.05
259,140.0,259,1,Grocery,0.5384615384615384
198,162.0,198,1,Grocery,0.8140703517587939
78,184.0,78,1,Grocery,2.329113924050633
280,482.0,280,1,Grocery,1.7153024911032029
241,350.0,241,1,Grocery,1.4462809917355373
224,150.0,224,1,Grocery,0.6666666666666666
273,148.1,273,1,Grocery,0.5405109489051094
27,195.0,27,1,Grocery,6.964285714285714
292,156.0,292,1,Grocery,0.5324232081911263
3,200.0,3,1,Grocery,50.0
20,223.0,20,1,Grocery,10.619047619047619
47,172.0,47,1,Grocery,3.5833333333333335
158,180.0,158,1,Grocery,1.1320754716981132
41,344.0,41,1,Grocery,8.19047619047619
68,58.0,184,1,Grocery,0.31351351351351353
68,76.0,68,2,Grocery,1.1014492753623188
26,286.0,26,1,Grocery,10.592592592592593
250,886.0,280,1,Grocery,3.1530249110320283
250,45.0,250,2,Grocery,0.17928286852589642
34,342.0,256,1,Grocery,1.3307392996108949
34,141.0,34,2,Grocery,4.0285714285714285
192,226.0,281,1,Grocery,0.8014184397163121
192,46.0,192,2,Grocery,0.23834196891191708
251,158.0,251,1,Grocery,0.626984126984127
41,264.0,294,1,Grocery,0.8949152542372881
41,134.8,41,2,Grocery,3.2095238095238097
121,530.0,121,1,Grocery,4.344262295081967
20,31.0,256,1,Grocery,0.12062256809338522
20,1300.0,87,2,Grocery,14.772727272727273
20,1618.0,20,3,Grocery,77.04761904761905
63,802.0,63,1,Grocery,12.53125
251,145.0,251,1,Grocery,0.5753968253968254
93,172.0,197,1,Grocery,0.8686868686868687
93,30.0,93,2,Grocery,0.3191489361702128
6,471.0,6,1,Grocery,67.28571428571429
20,727.0,20,1,Grocery,34.61904761904762
27,114.0,27,1,Grocery,4.071428571428571
27,155.0,27,2,Grocery,5.535714285714286
116,211.1,116,1,Grocery,1.8042735042735043
187,98.0,187,1,Grocery,0.5212765957446809
308,89.0,308,1,Grocery,0.28802588996763756
232,172.0,232,1,Grocery,0.7381974248927039
20,162.0,20,1,Grocery,7.714285714285714
6,186.0,6,1,Grocery,26.571428571428573
17,198.0,17,1,Grocery,11.0
142,298.0,142,1,Grocery,2.0839160839160837
33,192.0,33,1,Grocery,5.647058823529412
243,149.0,243,1,Grocery,0.610655737704918
45,156.0,45,1,Grocery,3.391304347826087
33,190.0,33,1,Grocery,5.588235294117647
154,194.0,154,1,Grocery,1.2516129032258065
71,156.0,71,1,Grocery,2.1666666666666665
260,52.0,260,1,Grocery,0.19923371647509577
303,2.0,303,1,Grocery,0.006578947368421052
27,420.0,27,1,Grocery,15.0
29,89.5,29,1,Grocery,2.9833333333333334
20,231.0,20,1,Grocery,11.0
229,200.0,229,1,Grocery,0.8695652173913043
74,200.0,74,1,Grocery,2.6666666666666665
270,143.0,270,1,Grocery,0.5276752767527675
34,173.0,34,1,Grocery,4.942857142857143
20,122.0,20,1,Grocery,5.809523809523809
225,260.0,225,1,Grocery,1.1504424778761062
32,220.0,32,1,Grocery,6.666666666666667
269,320.0,269,1,Grocery,1.1851851851851851
259,153.4,259,1,Grocery,0.59
41,227.0,41,1,Grocery,5.404761904761905
96,790.0,96,1,Grocery,8.144329896907216
27,448.0,27,1,Grocery,16.0
80,130.0,80,1,Grocery,1.6049382716049383
132,214.0,132,1,Grocery,1.6090225563909775
290,106.0,290,1,Grocery,0.3642611683848797
109,186.0,109,1,Grocery,1.690909090909091
218,192.0,218,1,Grocery,0.8767123287671232
205,130.0,205,1,Grocery,0.6310679611650486
188,156.0,188,1,Grocery,0.8253968253968254
18,135.0,261,1,Grocery,0.5152671755725191
18,82.4,18,2,Grocery,4.336842105263158
169,160.0,169,1,Grocery,0.9411764705882353
69,184.0,69,1,Grocery,2.6285714285714286
300,114.0,300,1,Grocery,0.3787375415282392
8,128.0,8,1,Grocery,14.222222222222221
71,504.0,71,1,Grocery,7.0
27,228.0,27,1,Grocery,8.142857142857142
151,144.0,151,1,Grocery,0.9473684210526315
207,146.0,207,1,Grocery,0.7019230769230769
127,154.0,127,1,Grocery,1.203125
27,292.0,27,1,Grocery,10.428571428571429
98,180.0,98,1,Grocery,1.8181818181818181
20,134.9,250,1,Grocery,0.5374501992031873
20,89.0,20,2,Grocery,4.238095238095238
108,132.0,108,1,Grocery,1.2110091743119267
29,156.0,298,1,Grocery,0.5217391304347826
29,75.3,183,2,Grocery,0.4092391304347826
29,104.0,29,3,Grocery,3.466666666666667
20,668.0,20,1,Grocery,31.80952380952381
25,172.0,25,1,Grocery,6.615384615384615
250,349.0,250,1,Grocery,1.3904382470119523
175,166.0,175,1,Grocery,0.9431818181818182
34,150.0,34,1,Grocery,4.285714285714286
233,52.0,233,1,Grocery,0.2222222222222222
2,360.0,2,1,Grocery,120.0
20,307.0,20,1,Grocery,14.619047619047619
27,169.0,27,1,Grocery,6.035714285714286
103,466.0,103,1,Grocery,4.480769230769231
251,53.0,251,1,Grocery,0.21031746031746032
193,452.0,193,1,Grocery,2.329896907216495
38,168.0,207,1,Grocery,0.8076923076923077
38,26.0,124,2,Grocery,0.208
38,26.0,38,3,Grocery,0.6666666666666666
96,230.0,96,1,Grocery,2.3711340206185567
233,52.0,233,1,Grocery,0.2222222222222222
16,308.0,16,1,Grocery,18.11764705882353
219,208.9,219,1,Grocery,0.9495454545454546
230,214.0,230,1,Grocery,0.9264069264069265
99,330.0,99,1,Grocery,3.3
112,148.0,112,1,Grocery,1.3097345132743363
20,280.0,20,1,Grocery,13.333333333333334
197,94.0,197,1,Grocery,0.47474747474747475
20,175.0,20,1,Grocery,8.333333333333334
47,160.0,47,1,Grocery,3.3333333333333335
22,138.0,22,1,Grocery,6.0
22,108.0,22,2,Grocery,4.695652173913044
141,144.0,141,1,Grocery,1.0140845070422535
142,70.0,301,1,Grocery,0.23178807947019867
142,62.0,142,2,Grocery,0.43356643356643354
18,146.0,323,1,Grocery,0.4506172839506173
18,92.0,18,2,Grocery,4.842105263157895
33,206.0,33,1,Grocery,6.0588235294117645
259,747.0,259,1,Grocery,2.873076923076923
65,528.0,65,1,Grocery,8.0
97,182.0,97,1,Grocery,1.8571428571428572
262,120.0,262,1,Grocery,0.45627376425855515
88,3146.0,88,1,Grocery,35.348314606741575
34,75.0,34,1,Grocery,2.142857142857143
135,88.0,168,1,Grocery,0.5207100591715976
135,120.0,135,2,Grocery,0.8823529411764706
26,1278.0,26,1,Grocery,47.333333333333336
9,282.7,9,1,Grocery,28.27
20,176.0,228,1,Grocery,0.7685589519650655
20,51.0,20,2,Grocery,2.4285714285714284
34,769.0,270,1,Grocery,2.837638376383764
34,655.0,34,2,Grocery,18.714285714285715
164,1516.0,164,1,Grocery,9.187878787878788
27,114.0,27,1,Grocery,4.071428571428571
86,146.0,86,1,Grocery,1.6781609195402298
295,140.0,295,1,Grocery,0.47297297297297297
260,572.0,260,1,Grocery,2.1915708812260535
14,162.0,14,1,Grocery,10.8
61,102.0,61,1,Grocery,1.6451612903225807
246,192.0,246,1,Grocery,0.7773279352226721
42,200.0,42,1,Grocery,4.651162790697675
27,71.5,27,1,Grocery,2.5535714285714284
41,218.0,41,1,Grocery,5.190476190476191
154,242.0,154,1,Grocery,1.5612903225806452
270,75.0,270,1,Grocery,0.2767527675276753
251,84.0,251,1,Grocery,0.3333333333333333
261,655.0,306,1,Grocery,2.1335504885993486
261,75.5,261,2,Grocery,0.2881679389312977
329,140.0,329,1,Grocery,0.42424242424242425
235,160.0,235,1,Grocery,0.6779661016949152
252,111.3,252,1,Grocery,0.4399209486166008
20,84.0,326,1,Grocery,0.25688073394495414
20,73.0,20,2,Grocery,3.4761904761904763
301,162.0,301,1,Grocery,0.5364238410596026
264,156.0,264,1,Grocery,0.5886792452830188
27,287.0,27,1,Grocery,10.25
20,78.0,269,1,Grocery,0.28888888888888886
20,42.0,20,2,Grocery,2.0
274,144.0,274,1,Grocery,0.5236363636363637
20,83.0,255,1,Grocery,0.32421875
20,266.0,148,2,Grocery,1.7852348993288591
20,84.0,69,3,Grocery,1.2
20,83.0,41,4,Grocery,1.9761904761904763
20,79.0,20,5,Grocery,3.761904761904762
61,138.0,326,1,Grocery,0.42201834862385323
61,46.0,185,2,Grocery,0.24731182795698925
61,42.0,61,3,Grocery,0.6774193548387096
41,537.0,250,1,Grocery,2.139442231075697
41,1315.0,41,2,Grocery,31.30952380952381
41,189.0,41,3,Grocery,4.5
13,144.0,13,1,Grocery,10.285714285714286
194,140.0,194,1,Grocery,0.717948717948718
81,218.0,81,1,Grocery,2.658536585365854
125,394.0,125,1,Grocery,3.126984126984127
13,345.0,13,1,Grocery,24.642857142857142
171,194.0,171,1,Grocery,1.127906976744186
24,204.0,24,1,Grocery,8.16
270,95.0,270,1,Grocery,0.3505535055350554
27,171.0,27,1,Grocery,6.107142857142857
13,759.0,13,1,Grocery,54.214285714285715
86,194.0,86,1,Grocery,2.2298850574712645
103,118.0,103,1,Grocery,1.1346153846153846
286,44.0,286,1,Grocery,0.15331010452961671
32,235.7,32,1,Grocery,7.142424242424242
109,124.0,109,1,Grocery,1.1272727272727272
120,202.0,120,1,Grocery,1.6694214876033058
13,3700.0,13,1,Grocery,264.2857142857143
43,400.0,43,1,Grocery,9.090909090909092
129,114.0,129,1,Grocery,0.8769230769230769
253,169.0,253,1,Grocery,0.6653543307086615
27,512.0,272,1,Grocery,1.8754578754578755
27,453.0,27,2,Grocery,16.178571428571427
184,234.0,184,1,Grocery,1.2648648648648648
270,142.4,270,1,Grocery,0.5254612546125461
41,814.0,41,1,Grocery,19.38095238095238
35,214.0,35,1,Grocery,5.944444444444445
59,138.0,280,1,Grocery,0.49110320284697506
59,68.7,59,2,Grocery,1.145
34,240.0,34,1,Grocery,6.857142857142857
52,74.0,52,1,Grocery,1.3962264150943395
132,162.0,269,1,Grocery,0.6
132,29.0,255,2,Grocery,0.11328125
132,62.0,192,3,Grocery,0.32124352331606215
132,56.0,132,4,Grocery,0.42105263157894735
27,562.0,27,1,Grocery,20.071428571428573
44,155.4,44,1,Grocery,3.4533333333333336
253,150.0,253,1,Grocery,0.5905511811023622
20,2781.0,20,1,Grocery,132.42857142857142
20,144.0,20,1,Grocery,6.857142857142857
316,58.0,316,1,Grocery,0.1829652996845426
95,224.0,95,1,Grocery,2.3333333333333335
296,144.0,296,1,Grocery,0.48484848484848486
242,122.0,242,1,Grocery,0.5020576131687243
20,138.8,20,1,Grocery,6.60952380952381
19,748.0,250,1,Grocery,2.9800796812749004
19,48.0,227,2,Grocery,0.21052631578947367
19,344.0,19,3,Grocery,17.2
27,157.0,27,1,Grocery,5.607142857142857
60,162.0,60,1,Grocery,2.6557377049180326
40,188.0,40,1,Grocery,4.585365853658536
117,900.0,117,1,Grocery,7.627118644067797
20,44.8,20,1,Grocery,2.1333333333333333
15,286.0,15,1,Grocery,17.875
99,478.0,99,1,Grocery,4.78
261,761.0,261,1,Grocery,2.904580152671756
20,59.0,256,1,Grocery,0.22957198443579765
20,224.0,159,2,Grocery,1.4
20,264.0,87,3,Grocery,3.0
20,193.0,20,4,Grocery,9.19047619047619
34,242.5,34,1,Grocery,6.928571428571429
20,174.0,20,1,Grocery,8.285714285714286
74,204.0,74,1,Grocery,2.72
188,186.0,188,1,Grocery,0.9841269841269841
210,194.0,210,1,Grocery,0.919431279620853
168,176.0,168,1,Grocery,1.0414201183431953
52,62.0,52,1,Grocery,1.169811320754717
250,38.0,250,1,Grocery,0.15139442231075698
262,200.0,262,1,Grocery,0.7604562737642585
201,250.0,201,1,Grocery,1.2376237623762376
71,172.0,71,1,Grocery,2.388888888888889
4,412.0,4,1,Grocery,82.4
271,64.0,271,1,Grocery,0.23529411764705882
272,316.9,272,1,Grocery,1.1608058608058607
22,90.0,325,1,Grocery,0.27607361963190186
22,90.0,22,2,Grocery,3.9130434782608696
250,302.0,250,1,Grocery,1.203187250996016
20,127.0,20,1,Grocery,6.0476190476190474
13,127.0,13,1,Grocery,9.071428571428571
269,380.0,269,1,Grocery,1.4074074074074074
122,132.0,122,1,Grocery,1.0731707317073171
41,18552.0,274,1,Grocery,67.46181818181819
41,403.0,269,2,Grocery,1.4925925925925927
41,8482.0,113,3,Grocery,74.40350877192982
41,4858.0,41,4,Grocery,115.66666666666667
155,161.9,155,1,Grocery,1.037820512820513
20,219.0,20,1,Grocery,10.428571428571429
165,166.0,165,1,Grocery,1.0
248,30.0,248,1,Grocery,0.12048192771084337
176,789.6,176,1,Grocery,4.461016949152542
9,162.0,9,1,Grocery,16.2
203,210.0,203,1,Grocery,1.0294117647058822
224,144.5,224,1,Grocery,0.6422222222222222
13,218.0,13,1,Grocery,15.571428571428571
60,296.0,60,1,Grocery,4.852459016393443
89,260.0,89,1,Grocery,2.888888888888889
265,196.0,265,1,Grocery,0.7368421052631579
20,229.0,20,1,Grocery,10.904761904761905
34,83.0,34,1,Grocery,2.3714285714285714
310,146.0,310,1,Grocery,0.4694533762057878
7,174.0,7,1,Grocery,21.75
27,676.0,269,1,Grocery,2.5037037037037035
27,600.0,27,2,Grocery,21.428571428571427
205,162.0,205,1,Grocery,0.7864077669902912
48,116.0,48,1,Grocery,2.36734693877551
198,262.0,198,1,Grocery,1.3165829145728642
34,739.0,34,1,Grocery,21.114285714285714
85,22.0,85,1,Grocery,0.2558139534883721
85,76.0,85,2,Grocery,0.8837209302325582
261,178.0,261,1,Grocery,0.6793893129770993
230,128.0,230,1,Grocery,0.5541125541125541
271,605.9,271,1,Grocery,2.2275735294117647
250,194.0,250,1,Grocery,0.7729083665338645
219,120.0,219,1,Grocery,0.5454545454545454
65,246.0,65,1,Grocery,3.727272727272727
41,262.0,41,1,Grocery,6.238095238095238
112,166.0,112,1,Grocery,1.4690265486725664
28,400.0,28,1,Grocery,13.793103448275861
17,186.0,17,1,Grocery,10.333333333333334
257,147.3,257,1,Grocery,0.5709302325581396
34,576.0,317,1,Grocery,1.8113207547169812
34,143.5,269,2,Grocery,0.5314814814814814
34,71.0,251,3,Grocery,0.28174603174603174
34,444.0,34,4,Grocery,12.685714285714285
145,114.0,145,1,Grocery,0.7808219178082192
70,190.0,70,1,Grocery,2.676056338028169
95,422.0,95,1,Grocery,4.395833333333333
293,208.0,293,1,Grocery,0.7074829931972789
37,200.0,37,1,Grocery,5.2631578947368425
37,266.0,37,2,Grocery,7.0
69,156.0,69,1,Grocery,2.2285714285714286
37,136.0,37,1,Grocery,3.5789473684210527
162,131.7,162,1,Grocery,0.8079754601226993
251,114.0,251,1,Grocery,0.4523809523809524
142,215.7,142,1,Grocery,1.5083916083916082
159,460.0,159,1,Grocery,2.875
55,762.0,325,1,Grocery,2.3374233128834354
55,226.0,218,2,Grocery,1.0319634703196348
55,220.0,55,3,Grocery,3.9285714285714284
327,88.0,327,1,Grocery,0.2682926829268293
247,518.0,247,1,Grocery,2.088709677419355
31,188.0,31,1,Grocery,5.875
261,347.0,261,1,Grocery,1.3244274809160306
242,1220.0,242,1,Grocery,5.020576131687243
52,228.0,52,1,Grocery,4.30188679245283
13,55.7,13,1,Grocery,3.9785714285714286
163,180.0,163,1,Grocery,1.0975609756097562
120,180.0,120,1,Grocery,1.487603305785124
160,184.0,160,1,Grocery,1.1428571428571428
184,230.0,184,1,Grocery,1.2432432432432432
286,144.0,286,1,Grocery,0.5017421602787456
250,199.0,250,1,Grocery,0.7928286852589641
26,594.0,201,1,Grocery,2.9405940594059405
26,90.0,120,2,Grocery,0.743801652892562
26,30.0,82,3,Grocery,0.3614457831325301
26,74.0,26,4,Grocery,2.740740740740741
6,151.0,6,1,Grocery,21.571428571428573
71,209.0,262,1,Grocery,0.7946768060836502
71,72.0,71,2,Grocery,1.0
27,408.0,27,1,Grocery,14.571428571428571
29,1080.0,29,1,Grocery,36.0
86,111.4,86,1,Grocery,1.2804597701149425
65,372.0,213,1,Grocery,1.7383177570093458
65,418.0,65,2,Grocery,6.333333333333333
16,722.0,259,1,Grocery,2.776923076923077
16,528.0,16,2,Grocery,31.058823529411764
301,561.0,301,1,Grocery,1.8576158940397351
20,67.0,20,1,Grocery,3.1904761904761907
17,230.0,17,1,Grocery,12.777777777777779
135,218.0,135,1,Grocery,1.6029411764705883
27,80.0,27,1,Grocery,2.857142857142857
13,82.0,262,1,Grocery,0.311787072243346
13,171.0,13,2,Grocery,12.214285714285714
134,154.0,134,1,Grocery,1.1407407407407408
27,188.4,27,1,Grocery,6.728571428571429
22,226.0,22,1,Grocery,9.826086956521738
20,52.5,254,1,Grocery,0.20588235294117646
20,40.0,203,2,Grocery,0.19607843137254902
20,126.0,20,3,Grocery,6.0
27,254.0,27,1,Grocery,9.071428571428571
27,220.0,96,1,Grocery,2.268041237113402
27,62.3,27,2,Grocery,2.225
27,170.0,27,1,Grocery,6.071428571428571
27,235.0,27,1,Grocery,8.392857142857142
27,26.0,27,2,Grocery,0.9285714285714286
20,184.0,20,1,Grocery,8.761904761904763
27,62.0,174,1,Grocery,0.35428571428571426
27,70.0,98,2,Grocery,0.7070707070707071
27,46.0,27,3,Grocery,1.6428571428571428
20,135.0,20,1,Grocery,6.428571428571429
43,190.0,43,1,Grocery,4.318181818181818
34,132.4,34,1,Grocery,3.782857142857143
26,228.0,26,1,Grocery,8.444444444444445
33,180.0,33,1,Grocery,5.294117647058823
20,108.0,20,1,Grocery,5.142857142857143
20,712.0,20,1,Grocery,33.904761904761905
2,32.0,177,1,Grocery,0.1797752808988764
2,52.0,2,2,Grocery,17.333333333333332
319,618.0,319,1,Grocery,1.93125
72,160.0,72,1,Grocery,2.191780821917808
142,2108.0,142,1,Grocery,14.741258741258742
113,132.0,113,1,Grocery,1.1578947368421053
13,88.0,185,1,Grocery,0.4731182795698925
13,36.0,119,2,Grocery,0.3
13,38.0,59,3,Grocery,0.6333333333333333
13,19.0,13,4,Grocery,1.3571428571428572
70,156.9,70,1,Grocery,2.2098591549295774
49,23.0,259,1,Grocery,0.08846153846153847
49,50.0,49,2,Grocery,1.0
34,61.0,34,1,Grocery,1.7428571428571429
53,110.0,191,1,Grocery,0.5729166666666666
38,76.0,244,1,Grocery,0.31020408163265306
38,44.0,179,2,Grocery,0.24444444444444444
38,48.0,124,3,Grocery,0.384
38,24.0,95,4,Grocery,0.25
38,24.0,70,5,Grocery,0.3380281690140845
38,18.0,38,6,Grocery,0.46153846153846156
63,276.0,63,1,Grocery,4.3125
83,142.0,83,1,Grocery,1.6904761904761905
39,252.0,39,1,Grocery,6.3
9,210.0,9,1,Grocery,21.0
166,90.0,166,1,Grocery,0.5389221556886228
64,144.0,64,1,Grocery,2.2153846153846155
47,90.0,47,1,Grocery,1.875
253,47.0,253,1,Grocery,0.18503937007874016
256,1841.0,256,1,Grocery,7.163424124513619
13,217.8,13,1,Grocery,15.557142857142859
34,130.0,34,1,Grocery,3.7142857142857144
34,227.0,34,1,Grocery,6.485714285714286
34,145.9,34,1,Grocery,4.168571428571429
110,2000.0,110,1,Grocery,18.01801801801802
218,79.4,218,1,Grocery,0.3625570776255708
256,60.0,256,1,Grocery,0.23346303501945526
99,316.0,99,1,Grocery,3.16
52,223.6,52,1,Grocery,4.218867924528301
70,200.0,70,1,Grocery,2.816901408450704
27,189.0,27,1,Grocery,6.75
17,86.0,17,1,Grocery,4.777777777777778
41,70.0,41,1,Grocery,1.6666666666666667
20,197.0,20,1,Grocery,9.380952380952381
132,130.0,132,1,Grocery,0.9774436090225563
39,138.0,39,1,Grocery,3.45
20,294.0,20,1,Grocery,14.0
23,86.0,23,1,Grocery,3.5833333333333335
20,140.0,123,1,Grocery,1.1290322580645162
20,60.0,20,2,Grocery,2.857142857142857
20,216.0,20,1,Grocery,10.285714285714286
9,126.0,9,1,Grocery,12.6
32,30.0,32,1,Grocery,0.9090909090909091
148,160.0,148,1,Grocery,1.0738255033557047
27,177.0,27,1,Grocery,6.321428571428571
34,240.0,34,1,Grocery,6.857142857142857
73,222.0,73,1,Grocery,3.0
84,222.0,84,1,Grocery,2.611764705882353
68,118.0,68,1,Grocery,1.710144927536232
100,190.0,100,1,Grocery,1.881188118811881
50,200.0,50,1,Grocery,3.9215686274509802
199,132.0,199,1,Grocery,0.66
31,90.0,202,1,Grocery,0.4433497536945813
31,22.0,155,2,Grocery,0.14102564102564102
31,72.0,31,3,Grocery,2.25
135,90.5,135,1,Grocery,0.6654411764705882
6,60.0,6,1,Grocery,8.571428571428571
20,206.0,20,1,Grocery,9.80952380952381
116,150.0,116,1,Grocery,1.2820512820512822
70,166.0,70,1,Grocery,2.3380281690140845
120,104.0,120,1,Grocery,0.859504132231405
6,288.0,6,1,Grocery,41.142857142857146
171,76.0,171,1,Grocery,0.4418604651162791
81,186.0,81,1,Grocery,2.268292682926829
6,209.5,6,1,Grocery,29.928571428571427
27,134.0,27,1,Grocery,4.785714285714286
27,230.0,118,1,Grocery,1.9327731092436975
27,115.2,27,2,Grocery,4.114285714285715
39,168.0,182,1,Grocery,0.9180327868852459
39,90.0,98,2,Grocery,0.9090909090909091
39,39.0,39,3,Grocery,0.975
32,209.6,32,1,Grocery,6.351515151515152
88,184.0,88,1,Grocery,2.067415730337079
123,98.0,123,1,Grocery,0.7903225806451613
19,97.0,253,1,Grocery,0.38188976377952755
19,118.0,19,2,Grocery,5.9
72,196.0,72,1,Grocery,2.684931506849315
41,35.8,286,1,Grocery,0.12473867595818815
41,46.0,223,2,Grocery,0.20535714285714285
41,27.7,209,3,Grocery,0.1319047619047619
41,71.9,125,4,Grocery,0.5706349206349207
41,18.0,90,5,Grocery,0.1978021978021978
41,18.0,41,6,Grocery,0.42857142857142855
51,190.0,51,1,Grocery,3.6538461538461537
20,234.5,20,1,Grocery,11.166666666666666
176,454.0,176,1,Grocery,2.5649717514124295
83,204.0,83,1,Grocery,2.4285714285714284
15,192.0,15,1,Grocery,12.0
34,165.0,34,1,Grocery,4.714285714285714
27,317.0,27,1,Grocery,11.321428571428571
279,54.0,279,1,Grocery,0.19285714285714287
31,124.0,142,1,Grocery,0.8671328671328671
31,86.0,31,2,Grocery,2.6875
213,66.0,213,1,Grocery,0.308411214953271
10,284.0,10,1,Grocery,25.818181818181817
183,100.0,183,1,Grocery,0.5434782608695652
90,74.0,90,1,Grocery,0.8131868131868132
86,292.0,86,1,Grocery,3.3563218390804597
34,159.7,34,1,Grocery,4.562857142857142
88,68.0,250,1,Grocery,0.27091633466135456
88,92.0,88,2,Grocery,1.0337078651685394
27,158.0,27,1,Grocery,5.642857142857143
6,310.0,6,1,Grocery,44.285714285714285
109,86.0,238,1,Grocery,0.3598326359832636
109,100.0,109,2,Grocery,0.9090909090909091
44,70.0,44,1,Grocery,1.5555555555555556
13,174.0,13,1,Grocery,12.428571428571429
27,198.0,27,1,Grocery,7.071428571428571
44,226.0,44,1,Grocery,5.022222222222222
72,222.0,72,1,Grocery,3.041095890410959
20,165.0,27,1,Grocery,5.892857142857143
20,19.0,20,2,Grocery,0.9047619047619048
34,283.0,34,1,Grocery,8.085714285714285
58,98.0,269,1,Grocery,0.362962962962963
58,203.5,58,2,Grocery,3.4491525423728815
37,56.0,155,1,Grocery,0.358974358974359
37,16.9,106,2,Grocery,0.15794392523364484
37,24.0,37,3,Grocery,0.631578947368421
61,134.0,61,1,Grocery,2.161290322580645
32,68.0,32,1,Grocery,2.0606060606060606
34,137.0,34,1,Grocery,3.914285714285714
6,98.0,170,1,Grocery,0.5730994152046783
6,18.4,103,2,Grocery,0.1769230769230769
6,16.0,46,3,Grocery,0.3404255319148936
6,18.0,6,4,Grocery,2.5714285714285716
258,55.0,258,1,Grocery,0.21235521235521235
140,78.0,140,1,Grocery,0.5531914893617021
87,164.0,87,1,Grocery,1.8636363636363635
27,187.1,94,1,Grocery,1.9694736842105263
27,115.9,27,2,Grocery,4.139285714285714
20,245.0,20,1,Grocery,11.666666666666666
28,179.0,28,1,Grocery,6.172413793103448
13,130.0,13,1,Grocery,9.285714285714286
27,89.0,27,1,Grocery,3.1785714285714284
20,44.0,263,1,Grocery,0.16666666666666666
51,76.0,189,1,Grocery,0.4
51,94.0,122,2,Grocery,0.7642276422764228
51,98.0,75,3,Grocery,1.2894736842105263
51,44.0,51,4,Grocery,0.8461538461538461
71,147.0,71,1,Grocery,2.0416666666666665
27,225.0,27,1,Grocery,8.035714285714286
41,90.0,211,1,Grocery,0.42452830188679247
41,115.0,41,2,Grocery,2.738095238095238
97,84.9,97,1,Grocery,0.866326530612245
20,271.0,20,1,Grocery,12.904761904761905
50,116.0,50,1,Grocery,2.2745098039215685
7,162.8,7,1,Grocery,20.35
6,306.0,6,1,Grocery,43.714285714285715
19,258.0,19,1,Grocery,12.9
57,230.0,57,1,Grocery,3.9655172413793105
258,2132.0,270,1,Grocery,7.867158671586716
258,286.0,258,2,Grocery,1.1042471042471043
186,308.0,186,1,Grocery,1.6470588235294117
61,1400.0,61,1,Grocery,22.580645161290324
270,1000.0,295,1,Grocery,3.3783783783783785
270,614.0,270,2,Grocery,2.265682656826568
138,188.0,138,1,Grocery,1.3525179856115108
9,228.0,9,1,Grocery,22.8
265,230.0,265,1,Grocery,0.8646616541353384
41,73.0,255,1,Grocery,0.28515625
41,123.0,41,2,Grocery,2.9285714285714284
307,215.0,307,1,Grocery,0.698051948051948
96,2104.0,96,1,Grocery,21.690721649484537
250,1735.0,253,1,Grocery,6.830708661417323
250,480.0,250,2,Grocery,1.9123505976095618
54,86.0,229,1,Grocery,0.3739130434782609
54,44.0,54,2,Grocery,0.8
20,52.0,20,1,Grocery,2.4761904761904763
265,2164.0,265,1,Grocery,8.135338345864662
43,170.0,43,1,Grocery,3.8636363636363638
52,184.0,52,1,Grocery,3.4716981132075473
49,208.0,280,1,Grocery,0.7402135231316725
49,382.0,49,2,Grocery,7.64
61,128.6,61,1,Grocery,2.074193548387097
41,190.0,318,1,Grocery,0.5956112852664577
41,92.0,140,2,Grocery,0.6524822695035462
41,67.0,41,3,Grocery,1.5952380952380953
23,144.0,23,1,Grocery,6.0
37,25.0,243,1,Grocery,0.10245901639344263
37,12.8,226,2,Grocery,0.05638766519823789
37,13.0,190,3,Grocery,0.06806282722513089
37,11.4,161,4,Grocery,0.07037037037037037
37,26.0,104,5,Grocery,0.24761904761904763
37,10.6,68,6,Grocery,0.15362318840579708
37,20.0,37,7,Grocery,0.5263157894736842
34,132.0,34,1,Grocery,3.7714285714285714
28,424.0,306,1,Grocery,1.3811074918566775
28,512.0,28,2,Grocery,17.655172413793103
46,334.0,46,1,Grocery,7.1063829787234045
41,106.0,285,1,Grocery,0.3706293706293706
90,300.0,90,1,Grocery,3.2967032967032965
154,344.0,154,1,Grocery,2.2193548387096773
36,100.0,36,1,Grocery,2.7027027027027026
87,150.0,87,1,Grocery,1.7045454545454546
252,200.0,252,1,Grocery,0.7905138339920948
322,194.0,322,1,Grocery,0.6006191950464397
261,219.4,306,1,Grocery,0.7146579804560261
261,33.0,261,2,Grocery,0.12595419847328243
93,162.0,93,1,Grocery,1.7234042553191489
34,171.7,34,1,Grocery,4.905714285714286
97,138.0,97,1,Grocery,1.4081632653061225
120,276.0,120,1,Grocery,2.28099173553719
49,1596.0,86,1,Grocery,18.344827586206897
49,1468.0,55,2,Grocery,26.214285714285715
49,1074.0,49,3,Grocery,21.48
179,148.0,179,1,Grocery,0.8222222222222222
219,250.0,219,1,Grocery,1.1363636363636365
57,522.0,57,1,Grocery,9.0
65,50.0,65,1,Grocery,0.7575757575757576
34,39.0,252,1,Grocery,0.1541501976284585
34,18.0,250,2,Grocery,0.07171314741035857
34,26.0,167,3,Grocery,0.15476190476190477
34,14.0,34,4,Grocery,0.4
264,120.0,264,1,Grocery,0.4528301886792453
181,98.0,181,1,Grocery,0.5384615384615384
